date;stationName;typeflag
02/01/2024 13:26:28;100,5;end_of_ad_artificial
02/01/2024 13:27:19;Antenne AC;start_of_ad
02/01/2024 13:28:55;BAYERN 1;start_of_ad
02/01/2024 13:29:19;WDR 2;start_of_ad
02/01/2024 13:29:52;BremenNext;end_of_ad_artificial
02/01/2024 13:30:22;Antenne AC;end_of_ad_artificial
02/01/2024 13:31:56;BAYERN 1;end_of_ad_artificial
02/01/2024 13:32:21;WDR 2;end_of_ad_artificial
02/01/2024 13:50:10;BremenNext;start_of_ad
02/01/2024 13:51:19;BremenNext;end_of_ad
02/01/2024 13:52:13;100,5;start_of_ad
02/01/2024 13:54:50;Radio RST;start_of_ad
02/01/2024 13:55:16;100,5;end_of_ad_artificial
02/01/2024 13:55:43;1Live;start_of_ad
02/01/2024 13:55:44;Antenne AC;start_of_ad
02/01/2024 13:57:53;WDR 2;start_of_ad
02/01/2024 13:57:53;Radio RST;end_of_ad_artificial
02/01/2024 13:58:47;Antenne AC;end_of_ad_artificial
02/01/2024 13:59:21;BAYERN 1;start_of_ad
02/01/2024 14:00:56;WDR 2;end_of_ad_artificial
02/01/2024 14:01:45;1Live;end_of_ad_artificial
02/01/2024 14:02:23;BAYERN 1;end_of_ad_artificial
02/01/2024 14:23:22;BremenNext;start_of_ad
02/01/2024 14:23:25;100,5;start_of_ad
02/01/2024 14:24:29;Antenne AC;start_of_ad
02/01/2024 14:24:44;BremenNext;end_of_ad
02/01/2024 14:26:28;100,5;end_of_ad_artificial
02/01/2024 14:27:33;Antenne AC;end_of_ad_artificial
02/01/2024 14:28:58;WDR 2;start_of_ad
02/01/2024 14:30:33;BAYERN 1;start_of_ad
02/01/2024 14:32:00;WDR 2;end_of_ad_artificial
02/01/2024 14:33:36;BAYERN 1;end_of_ad_artificial
02/01/2024 14:49:43;100,5;start_of_ad
02/01/2024 14:52:46;100,5;end_of_ad_artificial
02/01/2024 14:53:38;BremenNext;start_of_ad
02/01/2024 14:54:21;Radio RST;start_of_ad
02/01/2024 14:54:36;Antenne AC;start_of_ad
02/01/2024 14:55:56;1Live;start_of_ad
02/01/2024 14:57:25;Radio RST;end_of_ad_artificial
02/01/2024 14:57:39;Antenne AC;end_of_ad_artificial
02/01/2024 14:58:29;1Live;end_of_ad
02/01/2024 14:58:32;WDR 2;start_of_ad
02/01/2024 14:59:10;BAYERN 1;start_of_ad
02/01/2024 14:59:39;BremenNext;end_of_ad_artificial
02/01/2024 15:01:36;WDR 2;end_of_ad_artificial
02/01/2024 15:02:11;BAYERN 1;end_of_ad_artificial
02/01/2024 15:22:25;Radio RST;start_of_ad
02/01/2024 15:25:28;Radio RST;end_of_ad_artificial
02/01/2024 15:27:03;Antenne AC;start_of_ad
02/01/2024 15:28:43;WDR 2;start_of_ad
02/01/2024 15:29:18;BAYERN 1;start_of_ad
02/01/2024 15:30:06;Antenne AC;end_of_ad_artificial
02/01/2024 15:31:46;WDR 2;end_of_ad_artificial
02/01/2024 15:32:20;BAYERN 1;end_of_ad_artificial
02/01/2024 15:51:24;BremenNext;start_of_ad
02/01/2024 15:53:07;BremenNext;end_of_ad
02/01/2024 15:54:26;Radio RST;start_of_ad
02/01/2024 15:55:06;Antenne AC;start_of_ad
02/01/2024 15:55:08;1Live;start_of_ad
02/01/2024 15:57:06;1Live;end_of_ad
02/01/2024 15:57:29;Radio RST;end_of_ad_artificial
02/01/2024 15:58:09;WDR 2;start_of_ad
02/01/2024 15:58:09;Antenne AC;end_of_ad_artificial
02/01/2024 15:59:24;BAYERN 1;start_of_ad
02/01/2024 16:01:14;WDR 2;end_of_ad_artificial
02/01/2024 16:02:27;BAYERN 1;end_of_ad_artificial
02/01/2024 16:23:08;Radio RST;start_of_ad
02/01/2024 16:24:29;Antenne AC;start_of_ad
02/01/2024 16:24:57;BremenNext;start_of_ad
02/01/2024 16:26:12;Radio RST;end_of_ad_artificial
02/01/2024 16:27:32;Antenne AC;end_of_ad_artificial
02/01/2024 16:28:21;WDR 2;start_of_ad
02/01/2024 16:29:29;BAYERN 1;start_of_ad
02/01/2024 16:31:00;BremenNext;end_of_ad_artificial
02/01/2024 16:31:21;WDR 2;end_of_ad_artificial
02/01/2024 16:32:29;BAYERN 1;end_of_ad_artificial
02/01/2024 16:54:56;1Live;start_of_ad
02/01/2024 16:55:40;Radio RST;start_of_ad
02/01/2024 16:56:16;Antenne AC;start_of_ad
02/01/2024 16:58:20;WDR 2;start_of_ad
02/01/2024 16:58:36;BAYERN 1;start_of_ad
02/01/2024 16:58:43;Radio RST;end_of_ad_artificial
02/01/2024 16:59:19;Antenne AC;end_of_ad_artificial
02/01/2024 17:00:59;1Live;end_of_ad_artificial
02/01/2024 17:01:24;WDR 2;end_of_ad_artificial
02/01/2024 17:01:37;BAYERN 1;end_of_ad_artificial
02/01/2024 17:22:08;100,5;start_of_ad
02/01/2024 17:24:05;Radio RST;start_of_ad
02/01/2024 17:24:54;BremenNext;start_of_ad
02/01/2024 17:25:11;100,5;end_of_ad_artificial
02/01/2024 17:25:39;Antenne AC;start_of_ad
02/01/2024 17:25:47;BremenNext;end_of_ad
02/01/2024 17:27:08;Radio RST;end_of_ad_artificial
02/01/2024 17:28:42;Antenne AC;end_of_ad_artificial
02/01/2024 17:28:48;WDR 2;start_of_ad
02/01/2024 17:31:49;WDR 2;end_of_ad_artificial
02/01/2024 17:53:45;Radio RST;start_of_ad
02/01/2024 17:54:22;Antenne AC;start_of_ad
02/01/2024 17:55:53;1Live;start_of_ad
02/01/2024 17:56:10;BremenNext;start_of_ad
02/01/2024 17:56:48;Radio RST;end_of_ad_artificial
02/01/2024 17:57:12;BremenNext;end_of_ad
02/01/2024 17:57:25;Antenne AC;end_of_ad_artificial
02/01/2024 17:58:09;WDR 2;start_of_ad
02/01/2024 17:59:47;BAYERN 1;start_of_ad
02/01/2024 18:01:13;WDR 2;end_of_ad_artificial
02/01/2024 18:01:55;1Live;end_of_ad_artificial
02/01/2024 18:02:47;BAYERN 1;end_of_ad_artificial
02/01/2024 18:17:51;BremenNext;start_of_ad
02/01/2024 18:23:34;Radio RST;start_of_ad
02/01/2024 18:23:52;BremenNext;end_of_ad_artificial
02/01/2024 18:26:37;Radio RST;end_of_ad_artificial
02/01/2024 18:30:48;BAYERN 1;start_of_ad
02/01/2024 18:33:52;BAYERN 1;end_of_ad_artificial
02/01/2024 18:43:36;BremenNext;start_of_ad
02/01/2024 18:49:36;BremenNext;end_of_ad_artificial
02/01/2024 18:55:00;Radio RST;start_of_ad
02/01/2024 18:55:27;1Live;start_of_ad
02/01/2024 18:55:36;Antenne AC;start_of_ad
02/01/2024 18:57:35;1Live;end_of_ad
02/01/2024 18:58:03;Radio RST;end_of_ad_artificial
02/01/2024 18:58:33;WDR 2;start_of_ad
02/01/2024 18:58:39;Antenne AC;end_of_ad_artificial
02/01/2024 18:59:46;100,5;start_of_ad
02/01/2024 18:59:48;BAYERN 1;start_of_ad
02/01/2024 19:01:34;WDR 2;end_of_ad_artificial
02/01/2024 19:02:49;100,5;end_of_ad_artificial
02/01/2024 19:02:52;BAYERN 1;end_of_ad_artificial
02/01/2024 19:23:30;Radio RST;start_of_ad
02/01/2024 19:26:33;Radio RST;end_of_ad_artificial
02/01/2024 19:54:37;Radio RST;start_of_ad
02/01/2024 19:55:14;Antenne AC;start_of_ad
02/01/2024 19:57:41;Radio RST;end_of_ad_artificial
02/01/2024 19:58:17;Antenne AC;end_of_ad_artificial
02/01/2024 20:56:36;Antenne AC;start_of_ad
02/01/2024 20:56:44;Radio RST;start_of_ad
02/01/2024 20:59:39;Antenne AC;end_of_ad_artificial
02/01/2024 20:59:47;Radio RST;end_of_ad_artificial
02/01/2024 21:19:01;Radio RST;start_of_ad
02/01/2024 21:22:04;Radio RST;end_of_ad_artificial
02/01/2024 21:56:14;Antenne AC;start_of_ad
02/01/2024 21:59:17;Antenne AC;end_of_ad_artificial
02/01/2024 22:56:14;Antenne AC;start_of_ad
02/01/2024 22:56:22;Radio RST;start_of_ad
02/01/2024 22:59:17;Antenne AC;end_of_ad_artificial
02/01/2024 22:59:25;Radio RST;end_of_ad_artificial
02/01/2024 23:57:11;Antenne AC;start_of_ad
02/01/2024 23:57:19;Radio RST;start_of_ad
02/02/2024 00:00:13;Antenne AC;end_of_ad_artificial
02/02/2024 00:00:22;Radio RST;end_of_ad_artificial
02/02/2024 01:09:50;Antenne AC;start_of_ad
02/02/2024 01:12:54;Antenne AC;end_of_ad_artificial
02/02/2024 05:23:33;Radio RST;start_of_ad
02/02/2024 05:26:36;Radio RST;end_of_ad_artificial
02/02/2024 05:55:08;Antenne AC;start_of_ad
02/02/2024 05:58:11;Antenne AC;end_of_ad_artificial
02/02/2024 06:24:26;Antenne AC;start_of_ad
02/02/2024 06:24:57;Radio RST;start_of_ad
02/02/2024 06:25:19;BremenNext;start_of_ad
02/02/2024 06:27:29;Antenne AC;end_of_ad_artificial
02/02/2024 06:28:00;Radio RST;end_of_ad_artificial
02/02/2024 06:28:18;WDR 2;start_of_ad
02/02/2024 06:29:46;BAYERN 1;start_of_ad
02/02/2024 06:31:18;WDR 2;end_of_ad_artificial
02/02/2024 06:31:21;BremenNext;end_of_ad_artificial
02/02/2024 06:32:50;BAYERN 1;end_of_ad_artificial
02/02/2024 06:50:16;100,5;start_of_ad
02/02/2024 06:53:20;100,5;end_of_ad_artificial
02/02/2024 06:54:08;BremenNext;start_of_ad
02/02/2024 06:54:30;1Live;start_of_ad
02/02/2024 06:55:40;Radio RST;start_of_ad
02/02/2024 06:55:51;Antenne AC;start_of_ad
02/02/2024 06:57:06;1Live;end_of_ad
02/02/2024 06:57:24;WDR 2;start_of_ad
02/02/2024 06:58:42;Radio RST;end_of_ad_artificial
02/02/2024 06:58:54;Antenne AC;end_of_ad_artificial
02/02/2024 07:00:10;BremenNext;end_of_ad_artificial
02/02/2024 07:00:24;WDR 2;end_of_ad_artificial
02/02/2024 07:25:38;BremenNext;start_of_ad
02/02/2024 07:26:16;Radio RST;start_of_ad
02/02/2024 07:27:18;WDR 2;start_of_ad
02/02/2024 07:28:46;BAYERN 1;start_of_ad
02/02/2024 07:29:19;Radio RST;end_of_ad_artificial
02/02/2024 07:30:20;WDR 2;end_of_ad_artificial
02/02/2024 07:31:40;BremenNext;end_of_ad_artificial
02/02/2024 07:31:50;BAYERN 1;end_of_ad_artificial
02/02/2024 07:36:22;Radio RST;start_of_ad
02/02/2024 07:39:26;Radio RST;end_of_ad_artificial
02/02/2024 07:52:03;BremenNext;start_of_ad
02/02/2024 07:53:51;1Live;start_of_ad
02/02/2024 07:54:44;Radio RST;start_of_ad
02/02/2024 07:57:47;Radio RST;end_of_ad_artificial
02/02/2024 07:57:58;WDR 2;start_of_ad
02/02/2024 07:58:05;BremenNext;end_of_ad_artificial
02/02/2024 07:58:48;BAYERN 1;start_of_ad
02/02/2024 07:59:55;1Live;end_of_ad_artificial
02/02/2024 08:01:01;WDR 2;end_of_ad_artificial
02/02/2024 08:01:48;BAYERN 1;end_of_ad_artificial
02/02/2024 08:22:41;100,5;start_of_ad
02/02/2024 08:24:32;Antenne AC;start_of_ad
02/02/2024 08:25:44;100,5;end_of_ad_artificial
02/02/2024 08:25:48;BremenNext;start_of_ad
02/02/2024 08:27:24;BAYERN 1;start_of_ad
02/02/2024 08:27:35;Antenne AC;end_of_ad_artificial
02/02/2024 08:27:41;WDR 2;start_of_ad
02/02/2024 08:28:01;BremenNext;end_of_ad
02/02/2024 08:30:28;BAYERN 1;end_of_ad_artificial
02/02/2024 08:30:43;WDR 2;end_of_ad_artificial
02/02/2024 08:50:46;BremenNext;start_of_ad
02/02/2024 08:52:01;Radio RST;start_of_ad
02/02/2024 08:52:09;Antenne AC;start_of_ad
02/02/2024 08:53:05;BremenNext;end_of_ad
02/02/2024 08:53:34;1Live;start_of_ad
02/02/2024 08:55:04;Radio RST;end_of_ad_artificial
02/02/2024 08:55:12;Antenne AC;end_of_ad_artificial
02/02/2024 08:57:38;1Live;end_of_ad
02/02/2024 08:57:41;WDR 2;start_of_ad
02/02/2024 08:58:25;BAYERN 1;start_of_ad
02/02/2024 09:00:42;WDR 2;end_of_ad_artificial
02/02/2024 09:01:25;BAYERN 1;end_of_ad_artificial
02/02/2024 09:22:58;100,5;start_of_ad
02/02/2024 09:23:31;BremenNext;start_of_ad
02/02/2024 09:24:50;BremenNext;end_of_ad
02/02/2024 09:24:54;Antenne AC;start_of_ad
02/02/2024 09:26:02;100,5;end_of_ad_artificial
02/02/2024 09:27:57;Antenne AC;end_of_ad_artificial
02/02/2024 09:28:57;WDR 2;start_of_ad
02/02/2024 09:30:10;BAYERN 1;start_of_ad
02/02/2024 09:31:59;WDR 2;end_of_ad_artificial
02/02/2024 09:33:15;BAYERN 1;end_of_ad_artificial
02/02/2024 09:50:14;100,5;start_of_ad
02/02/2024 09:53:17;100,5;end_of_ad_artificial
02/02/2024 09:53:46;Radio RST;start_of_ad
02/02/2024 09:53:58;BremenNext;start_of_ad
02/02/2024 09:54:17;1Live;start_of_ad
02/02/2024 09:54:20;Antenne AC;start_of_ad
02/02/2024 09:55:27;BremenNext;end_of_ad
02/02/2024 09:56:49;Radio RST;end_of_ad_artificial
02/02/2024 09:57:24;Antenne AC;end_of_ad_artificial
02/02/2024 09:57:56;WDR 2;start_of_ad
02/02/2024 09:59:46;BAYERN 1;start_of_ad
02/02/2024 10:00:18;1Live;end_of_ad_artificial
02/02/2024 10:00:57;WDR 2;end_of_ad_artificial
02/02/2024 10:02:50;BAYERN 1;end_of_ad_artificial
02/02/2024 10:20:53;BremenNext;start_of_ad
02/02/2024 10:21:59;Radio RST;start_of_ad
02/02/2024 10:23:33;100,5;start_of_ad
02/02/2024 10:25:01;Radio RST;end_of_ad_artificial
02/02/2024 10:26:26;Antenne AC;start_of_ad
02/02/2024 10:26:37;100,5;end_of_ad_artificial
02/02/2024 10:26:55;BremenNext;end_of_ad_artificial
02/02/2024 10:27:34;WDR 2;start_of_ad
02/02/2024 10:27:54;BAYERN 1;start_of_ad
02/02/2024 10:29:29;Antenne AC;end_of_ad_artificial
02/02/2024 10:30:37;WDR 2;end_of_ad_artificial
02/02/2024 10:30:58;BAYERN 1;end_of_ad_artificial
02/02/2024 10:50:06;BremenNext;start_of_ad
02/02/2024 10:51:52;BremenNext;end_of_ad
02/02/2024 10:53:56;Radio RST;start_of_ad
02/02/2024 10:54:33;1Live;start_of_ad
02/02/2024 10:54:52;Antenne AC;start_of_ad
02/02/2024 10:56:58;Radio RST;end_of_ad_artificial
02/02/2024 10:57:11;WDR 2;start_of_ad
02/02/2024 10:57:54;Antenne AC;end_of_ad_artificial
02/02/2024 10:58:23;BAYERN 1;start_of_ad
02/02/2024 11:00:14;WDR 2;end_of_ad_artificial
02/02/2024 11:00:33;1Live;end_of_ad_artificial
02/02/2024 11:01:26;BAYERN 1;end_of_ad_artificial
02/02/2024 11:21:11;BremenNext;start_of_ad
02/02/2024 11:21:18;Radio RST;start_of_ad
02/02/2024 11:23:08;BremenNext;end_of_ad
02/02/2024 11:24:08;100,5;start_of_ad
02/02/2024 11:24:22;Radio RST;end_of_ad_artificial
02/02/2024 11:27:01;Antenne AC;start_of_ad
02/02/2024 11:27:11;100,5;end_of_ad_artificial
02/02/2024 11:27:37;WDR 2;start_of_ad
02/02/2024 11:28:31;BAYERN 1;start_of_ad
02/02/2024 11:30:04;Antenne AC;end_of_ad_artificial
02/02/2024 11:30:41;WDR 2;end_of_ad_artificial
02/02/2024 11:31:32;BAYERN 1;end_of_ad_artificial
02/02/2024 11:46:49;BremenNext;start_of_ad
02/02/2024 11:48:56;BremenNext;end_of_ad
02/02/2024 11:50:09;100,5;start_of_ad
02/02/2024 11:53:12;100,5;end_of_ad_artificial
02/02/2024 11:53:20;Radio RST;start_of_ad
02/02/2024 11:54:38;Antenne AC;start_of_ad
02/02/2024 11:54:55;1Live;start_of_ad
02/02/2024 11:56:22;Radio RST;end_of_ad_artificial
02/02/2024 11:57:41;Antenne AC;end_of_ad_artificial
02/02/2024 11:57:50;1Live;end_of_ad
02/02/2024 11:58:06;WDR 2;start_of_ad
02/02/2024 11:59:11;BAYERN 1;start_of_ad
02/02/2024 12:01:06;WDR 2;end_of_ad_artificial
02/02/2024 12:02:11;BAYERN 1;end_of_ad_artificial
02/02/2024 12:21:49;Radio RST;start_of_ad
02/02/2024 12:23:33;BremenNext;start_of_ad
02/02/2024 12:24:52;Radio RST;end_of_ad_artificial
02/02/2024 12:27:44;Antenne AC;start_of_ad
02/02/2024 12:27:57;WDR 2;start_of_ad
02/02/2024 12:29:35;BremenNext;end_of_ad_artificial
02/02/2024 12:30:48;Antenne AC;end_of_ad_artificial
02/02/2024 12:30:59;WDR 2;end_of_ad_artificial
02/02/2024 12:50:36;BremenNext;start_of_ad
02/02/2024 12:52:40;BremenNext;end_of_ad
02/02/2024 12:53:28;Radio RST;start_of_ad
02/02/2024 12:54:13;1Live;start_of_ad
02/02/2024 12:54:42;Antenne AC;start_of_ad
02/02/2024 12:56:31;Radio RST;end_of_ad_artificial
02/02/2024 12:56:34;BAYERN 1;start_of_ad
02/02/2024 12:57:25;WDR 2;start_of_ad
02/02/2024 12:57:45;Antenne AC;end_of_ad_artificial
02/02/2024 12:59:38;BAYERN 1;end_of_ad_artificial
02/02/2024 13:00:15;1Live;end_of_ad_artificial
02/02/2024 13:00:28;WDR 2;end_of_ad_artificial
02/02/2024 13:21:31;Radio RST;start_of_ad
02/02/2024 13:22:32;100,5;start_of_ad
02/02/2024 13:24:34;Radio RST;end_of_ad_artificial
02/02/2024 13:25:09;BremenNext;start_of_ad
02/02/2024 13:25:36;100,5;end_of_ad_artificial
02/02/2024 13:26:37;BremenNext;end_of_ad
02/02/2024 13:28:30;WDR 2;start_of_ad
02/02/2024 13:31:04;BAYERN 1;start_of_ad
02/02/2024 13:31:33;WDR 2;end_of_ad_artificial
02/02/2024 13:34:07;BAYERN 1;end_of_ad_artificial
02/02/2024 13:52:13;100,5;start_of_ad
02/02/2024 13:52:41;BremenNext;start_of_ad
02/02/2024 13:53:29;Antenne AC;start_of_ad
02/02/2024 13:53:34;Radio RST;start_of_ad
02/02/2024 13:54:10;BremenNext;end_of_ad
02/02/2024 13:55:16;100,5;end_of_ad_artificial
02/02/2024 13:55:30;1Live;start_of_ad
02/02/2024 13:56:33;Antenne AC;end_of_ad_artificial
02/02/2024 13:56:37;Radio RST;end_of_ad_artificial
02/02/2024 13:57:43;WDR 2;start_of_ad
02/02/2024 13:59:15;BAYERN 1;start_of_ad
02/02/2024 14:00:43;WDR 2;end_of_ad_artificial
02/02/2024 14:01:32;1Live;end_of_ad_artificial
02/02/2024 14:02:19;BAYERN 1;end_of_ad_artificial
02/02/2024 14:21:29;Radio RST;start_of_ad
02/02/2024 14:22:47;100,5;start_of_ad
02/02/2024 14:23:57;BremenNext;start_of_ad
02/02/2024 14:24:32;Radio RST;end_of_ad_artificial
02/02/2024 14:24:50;BremenNext;end_of_ad
02/02/2024 14:25:48;Antenne AC;start_of_ad
02/02/2024 14:25:50;100,5;end_of_ad_artificial
02/02/2024 14:27:52;WDR 2;start_of_ad
02/02/2024 14:28:51;Antenne AC;end_of_ad_artificial
02/02/2024 14:30:55;WDR 2;end_of_ad_artificial
02/02/2024 14:50:20;BremenNext;start_of_ad
02/02/2024 14:51:12;BremenNext;end_of_ad
02/02/2024 14:52:46;Radio RST;start_of_ad
02/02/2024 14:54:42;1Live;start_of_ad
02/02/2024 14:55:49;Radio RST;end_of_ad_artificial
02/02/2024 14:57:07;1Live;end_of_ad
02/02/2024 14:59:29;WDR 2;start_of_ad
02/02/2024 15:02:30;WDR 2;end_of_ad_artificial
02/02/2024 15:21:24;Radio RST;start_of_ad
02/02/2024 15:23:50;100,5;start_of_ad
02/02/2024 15:24:27;Radio RST;end_of_ad_artificial
02/02/2024 15:24:37;Antenne AC;start_of_ad
02/02/2024 15:24:43;BremenNext;start_of_ad
02/02/2024 15:26:54;100,5;end_of_ad_artificial
02/02/2024 15:27:40;WDR 2;start_of_ad
02/02/2024 15:27:40;Antenne AC;end_of_ad_artificial
02/02/2024 15:29:59;BAYERN 1;start_of_ad
02/02/2024 15:30:44;WDR 2;end_of_ad_artificial
02/02/2024 15:30:44;BremenNext;end_of_ad_artificial
02/02/2024 15:33:02;BAYERN 1;end_of_ad_artificial
02/02/2024 15:49:51;100,5;start_of_ad
02/02/2024 15:52:46;Radio RST;start_of_ad
02/02/2024 15:52:54;100,5;end_of_ad_artificial
02/02/2024 15:53:03;Antenne AC;start_of_ad
02/02/2024 15:53:52;1Live;start_of_ad
02/02/2024 15:55:48;Radio RST;end_of_ad_artificial
02/02/2024 15:56:06;Antenne AC;end_of_ad_artificial
02/02/2024 15:56:51;BremenNext;start_of_ad
02/02/2024 15:57:25;1Live;end_of_ad
02/02/2024 15:57:53;WDR 2;start_of_ad
02/02/2024 16:00:54;WDR 2;end_of_ad_artificial
02/02/2024 16:02:52;BremenNext;end_of_ad_artificial
02/02/2024 16:22:00;Radio RST;start_of_ad
02/02/2024 16:22:31;100,5;start_of_ad
02/02/2024 16:24:24;BremenNext;start_of_ad
02/02/2024 16:24:41;Antenne AC;start_of_ad
02/02/2024 16:25:02;Radio RST;end_of_ad_artificial
02/02/2024 16:25:34;100,5;end_of_ad_artificial
02/02/2024 16:27:44;Antenne AC;end_of_ad_artificial
02/02/2024 16:28:36;WDR 2;start_of_ad
02/02/2024 16:30:25;BremenNext;end_of_ad_artificial
02/02/2024 16:30:35;BAYERN 1;start_of_ad
02/02/2024 16:31:39;WDR 2;end_of_ad_artificial
02/02/2024 16:33:38;BAYERN 1;end_of_ad_artificial
02/02/2024 16:50:52;100,5;start_of_ad
02/02/2024 16:52:54;Radio RST;start_of_ad
02/02/2024 16:53:17;BremenNext;start_of_ad
02/02/2024 16:53:33;Antenne AC;start_of_ad
02/02/2024 16:53:55;100,5;end_of_ad_artificial
02/02/2024 16:54:36;BremenNext;end_of_ad
02/02/2024 16:55:57;Radio RST;end_of_ad_artificial
02/02/2024 16:56:36;Antenne AC;end_of_ad_artificial
02/02/2024 16:58:31;WDR 2;start_of_ad
02/02/2024 16:59:21;BAYERN 1;start_of_ad
02/02/2024 17:01:33;WDR 2;end_of_ad_artificial
02/02/2024 17:02:25;BAYERN 1;end_of_ad_artificial
02/02/2024 17:21:47;100,5;start_of_ad
02/02/2024 17:24:02;Radio RST;start_of_ad
02/02/2024 17:24:50;100,5;end_of_ad_artificial
02/02/2024 17:27:05;Radio RST;end_of_ad_artificial
02/02/2024 17:27:44;WDR 2;start_of_ad
02/02/2024 17:30:46;WDR 2;end_of_ad_artificial
02/02/2024 17:51:51;BremenNext;start_of_ad
02/02/2024 17:53:38;Radio RST;start_of_ad
02/02/2024 17:54:12;Antenne AC;start_of_ad
02/02/2024 17:55:22;1Live;start_of_ad
02/02/2024 17:56:41;Radio RST;end_of_ad_artificial
02/02/2024 17:57:15;Antenne AC;end_of_ad_artificial
02/02/2024 17:57:41;1Live;end_of_ad
02/02/2024 17:57:52;BremenNext;end_of_ad_artificial
02/02/2024 17:58:51;WDR 2;start_of_ad
02/02/2024 18:01:53;WDR 2;end_of_ad_artificial
02/02/2024 18:17:43;BremenNext;start_of_ad
02/02/2024 18:23:31;Radio RST;start_of_ad
02/02/2024 18:23:46;BremenNext;end_of_ad_artificial
02/02/2024 18:26:34;Radio RST;end_of_ad_artificial
02/02/2024 18:27:45;Antenne AC;start_of_ad
02/02/2024 18:30:48;Antenne AC;end_of_ad_artificial
02/02/2024 18:30:49;BAYERN 1;start_of_ad
02/02/2024 18:31:30;100,5;start_of_ad
02/02/2024 18:33:49;BAYERN 1;end_of_ad_artificial
02/02/2024 18:34:33;100,5;end_of_ad_artificial
02/02/2024 18:54:30;Radio RST;start_of_ad
02/02/2024 18:55:26;1Live;start_of_ad
02/02/2024 18:55:26;Antenne AC;start_of_ad
02/02/2024 18:56:48;1Live;end_of_ad
02/02/2024 18:57:33;Radio RST;end_of_ad_artificial
02/02/2024 18:57:48;WDR 2;start_of_ad
02/02/2024 18:58:30;Antenne AC;end_of_ad_artificial
02/02/2024 19:00:50;WDR 2;end_of_ad_artificial
02/02/2024 19:23:31;Radio RST;start_of_ad
02/02/2024 19:26:34;Radio RST;end_of_ad_artificial
02/02/2024 19:34:46;100,5;start_of_ad
02/02/2024 19:37:50;100,5;end_of_ad_artificial
02/02/2024 19:56:04;Antenne AC;start_of_ad
02/02/2024 19:56:13;Radio RST;start_of_ad
02/02/2024 19:59:07;Antenne AC;end_of_ad_artificial
02/02/2024 19:59:16;Radio RST;end_of_ad_artificial
02/02/2024 20:00:01;WDR 2;start_of_ad
02/02/2024 20:03:04;WDR 2;end_of_ad_artificial
02/02/2024 20:18:47;Radio RST;start_of_ad
02/02/2024 20:21:50;Radio RST;end_of_ad_artificial
02/02/2024 20:56:26;Antenne AC;start_of_ad
02/02/2024 20:56:30;Radio RST;start_of_ad
02/02/2024 20:59:29;Antenne AC;end_of_ad_artificial
02/02/2024 20:59:34;Radio RST;end_of_ad_artificial
02/02/2024 21:32:33;100,5;start_of_ad
02/02/2024 21:35:36;100,5;end_of_ad_artificial
02/02/2024 21:56:07;Antenne AC;start_of_ad
02/02/2024 21:56:17;Radio RST;start_of_ad
02/02/2024 21:59:10;Antenne AC;end_of_ad_artificial
02/02/2024 21:59:20;Radio RST;end_of_ad_artificial
02/02/2024 22:29:56;100,5;start_of_ad
02/02/2024 22:32:59;100,5;end_of_ad_artificial
02/02/2024 22:56:51;Antenne AC;start_of_ad
02/02/2024 22:57:01;Radio RST;start_of_ad
02/02/2024 22:59:54;Antenne AC;end_of_ad_artificial
02/02/2024 23:00:04;Radio RST;end_of_ad_artificial
02/03/2024 06:24:38;Antenne AC;start_of_ad
02/03/2024 06:27:41;Antenne AC;end_of_ad_artificial
02/03/2024 06:30:28;BAYERN 1;start_of_ad
02/03/2024 06:33:30;BAYERN 1;end_of_ad_artificial
02/03/2024 06:43:42;BremenNext;start_of_ad
02/03/2024 06:49:43;BremenNext;end_of_ad_artificial
02/03/2024 06:55:18;Radio RST;start_of_ad
02/03/2024 06:55:42;Antenne AC;start_of_ad
02/03/2024 06:58:22;Radio RST;end_of_ad_artificial
02/03/2024 06:58:45;Antenne AC;end_of_ad_artificial
02/03/2024 07:18:11;BremenNext;start_of_ad
02/03/2024 07:19:02;BremenNext;end_of_ad
02/03/2024 07:23:28;Radio RST;start_of_ad
02/03/2024 07:26:32;Radio RST;end_of_ad_artificial
02/03/2024 07:27:03;Antenne AC;start_of_ad
02/03/2024 07:28:35;WDR 2;start_of_ad
02/03/2024 07:30:06;Antenne AC;end_of_ad_artificial
02/03/2024 07:31:29;BAYERN 1;start_of_ad
02/03/2024 07:31:38;WDR 2;end_of_ad_artificial
02/03/2024 07:34:32;BAYERN 1;end_of_ad_artificial
02/03/2024 07:45:16;BremenNext;start_of_ad
02/03/2024 07:46:21;BremenNext;end_of_ad
02/03/2024 07:50:23;100,5;start_of_ad
02/03/2024 07:53:26;100,5;end_of_ad_artificial
02/03/2024 07:53:56;1Live;start_of_ad
02/03/2024 07:55:20;Radio RST;start_of_ad
02/03/2024 07:55:59;Antenne AC;start_of_ad
02/03/2024 07:58:24;Radio RST;end_of_ad_artificial
02/03/2024 07:58:43;WDR 2;start_of_ad
02/03/2024 07:59:02;Antenne AC;end_of_ad_artificial
02/03/2024 07:59:57;1Live;end_of_ad_artificial
02/03/2024 08:01:43;WDR 2;end_of_ad_artificial
02/03/2024 08:16:29;BremenNext;start_of_ad
02/03/2024 08:22:30;BremenNext;end_of_ad_artificial
02/03/2024 08:25:21;Antenne AC;start_of_ad
02/03/2024 08:27:25;WDR 2;start_of_ad
